LIST_NO,LIST_DATE,LEVELS_MF,ADDRESS,NO_BEDROOMS,FURNISHED_RN,HIGH_SCHOOL,LIST_OR_SALE_PRICE,LIST_PRICE,ORIG_PRICE,SQUARE_FEET,NEIGHBORHOOD,OFF_MKT_DATE,OFFER_DATE
73305282,10/23/24,,35 Dudley Rd,4,,Holliston High,789900,794900,794900,2379,,1/4/25,11/25/24
73305280,10/23/24,3,66 COTTAGE STREET,3,,Watertown,880000,899000,929900,2413,,12/8/24,11/21/24
73305279,10/23/24,,1010 Oak Street,2,,Palmer,217000,219900,219900,837,,11/8/24,10/26/24
73305278,10/23/24,3,39 Wright St,6,,,887500,899999,899999,2538,,11/13/24,10/29/24
73305274,10/23/24,,580 Mount Hermon Station Rd,3,,,330000,329900,329900,1229,,11/13/24,10/28/24
73305270,10/23/24,,18 Madison Way U:18,2,,,410000,395000,395000,1764,,10/28/24,10/28/24
73305269,10/23/24,,12 Woodland Dr,4,,Weymouth,700000,675000,675000,1778,,11/7/24,10/29/24
73305268,10/23/24,2,159 Baker St,5,,,460000,449900,449900,2512,,11/10/24,11/4/24
73305267,10/23/24,,15 Lincoln Ct,2,,,537000,499000,499000,1920,,11/9/24,10/28/24
73305266,10/23/24,,329 Bishops Forest Drive U:329,2,,,705000,715000,734999,2114,,11/18/24,11/18/24
73305264,10/23/24,,1236 Oakham Rd,3,,,480000,490000,490000,1911,,11/15/24,11/2/24
73305263,10/23/24,,12 Shadow Brook Est U:12,2,,,310000,305000,305000,1224,,10/28/24,10/27/24
73305261,10/23/24,,66 Marjorie St,3,,,383900,389900,394900,1255,,12/18/24,12/4/24
73305260,10/23/24,,18 Hamilton Road,4,,PVMHS,1035000,899000,899000,2896,,10/28/24,10/28/24
73305259,10/23/24,,13 Daniel Terr,4,,PVMHS,762000,799900,799900,3020,,12/12/24,11/29/24
73305256,10/23/24,,67 Leverett,2,,,615000,549999,549999,1200,,11/12/24,10/30/24
73305255,10/23/24,,20 Dudley St,3,,,329900,329900,329900,1777,,11/4/24,11/4/24
73305254,10/23/24,,19 Odell Ave U:3,3,,,540000,520000,520000,1828,,10/30/24,10/30/24
73305253,10/23/24,,520 Chadwick Rd,3,,Haverhill,625000,539900,539900,1485,,11/2/24,10/29/24
73305251,10/23/24,,27 Elizabeth Lane,3,,PVMHS,710000,724900,724900,1728,,11/30/24,11/16/24
73305250,10/23/24,,458 King Street,3,,,420000,420000,420000,1356,,11/14/24,10/31/24
73305249,10/23/24,,128 Warren St U:22,2,,,280000,299900,309900,1040,,12/24/24,12/10/24
73305248,10/23/24,,430 Mohawk Trail,3,,Greenfield,168000,169000,169000,2413,,10/29/24,10/29/24
73305247,10/23/24,,5 Harvard St,3,,Bartlett/BayPth,465000,475000,485000,2072,,11/28/24,11/28/24
73305246,10/23/24,,15 Kings Way U:18,3,,Waltham High,1075000,959900,959900,3326,,11/10/24,10/28/24
73305245,10/23/24,,2 Morningside Drive,3,,Danvers,715000,649000,649000,1368,Woodvale,11/12/24,10/29/24
73305242,10/23/24,,319 Hampton Way U:319,2,,Abington HS,460000,449900,449900,1340,,10/27/24,10/27/24
73305240,10/23/24,,17 Healey U:103,2,,CRLS,667000,625000,625000,875,,11/13/24,10/31/24
73305239,10/23/24,,265 Elsinore St,3,,CCHS,1060000,899900,899900,1700,Behind the Depot,11/11/24,10/29/24
73305238,10/23/24,,45 Alexander Way,4,,DHS,1360000,1300000,1300000,3383,,10/31/24,10/28/24
73305236,10/23/24,,25 Hanna St,4,,,820000,849999,879999,2322,,11/27/24,11/27/24
73305232,10/23/24,3,726 Truman Hwy,5,,,950000,884500,884500,2802,,11/12/24,10/27/24
73305231,10/23/24,,118 Sylvan Road,4,,Needham High,1950000,1895000,1895000,4277,,11/9/24,10/27/24
73305229,10/23/24,,35 Wigwam Ave,3,,Worcester Tech,402400,390000,390000,984,,11/10/24,10/28/24
73305227,10/23/24,,3 Fairfield Ave,3,,Pentucket High,627777,594777,594777,1999,,11/8/24,10/26/24
73305225,10/23/24,,58 Rich St U:4,2,,Waltham High,508000,468000,468000,820,,11/1/24,10/29/24
73305223,10/23/24,,31 Pine Knoll Road,3,,,1178000,985000,985000,2554,,11/8/24,10/28/24
73305222,10/23/24,,260 Maple St,4,,,585000,589900,589900,1862,,11/16/24,11/8/24
73305221,10/23/24,,15 Millmont Street U:1,2,,,632000,629000,648000,1121,,1/29/25,1/18/25
73305214,10/21/24,,539 Amherst Rd,2,,,265000,259000,289900,918,,11/6/24,11/6/24
73305212,10/21/24,,12 Atlantic Ct U:751,2,,,650000,659000,659000,1533,,10/28/24,10/28/24
73305205,10/22/24,,3 Josies Way,5,,Easton,1183000,1275000,1275000,4264,Barg Farm Estates,11/29/24,11/15/24
73305204,10/22/24,,9 Captain Percival Rd,2,,,589000,579000,579000,1314,Captains Village,10/28/24,10/28/24
73305201,10/22/24,,16 Wampus Ave U:24,2,,A-B Regional,315000,310000,310000,760,,11/11/24,11/11/24
73305200,10/22/24,,9 Prospect Hts,3,,,498000,499900,499900,1810,,11/1/24,10/29/24
73305198,10/22/24,2,179-181 Pilgrim Rd,5,,HHS,860000,799900,799900,3292,,11/1/24,10/28/24
73305197,10/22/24,,103 Ridge Rd,4,,Athol High,359900,359900,359900,1608,,10/29/24,10/29/24
73305196,10/22/24,,26 Summer St,4,,,730000,699900,699900,2300,,11/11/24,10/28/24
73305195,10/12/24,2,26-28 Summer St,9,,Gloucester High,1275000,1399000,1499000,4138,,12/13/24,11/29/24
73305192,10/22/24,,119 Winthrop Road U:6C,3,,,1199000,999000,999000,1600,,10/26/24,10/26/24
73305187,10/22/24,,34 Tremont St U:16,2,,,599000,599000,599000,1052,,11/11/24,11/11/24
73305186,10/22/24,,62 Westview Rd.,3,,,588000,599900,599900,1956,,11/19/24,11/9/24
73305185,10/22/24,,7 Pearl St,3,,Whs,521000,549999,549999,1306,,11/14/24,10/31/24
73305184,10/22/24,,198 Locust Street U:1-105,2,,,385000,399000,399000,1056,,1/2/25,1/2/25
73305183,10/22/24,3,76 Angell St,9,,,775000,799000,799000,3654,,11/11/24,10/28/24
73305182,10/22/24,,31 Laarhoven Ter,3,,,476000,450000,450000,1034,,1/6/25,12/23/24
73305181,10/22/24,,68 Edgelawn Ave U:10,2,,NAHS,322500,330000,330000,850,,12/17/24,12/9/24
73305180,10/22/24,,33 Taylor Street,3,,,354900,364900,364900,1520,,11/26/24,11/26/24
73305179,10/22/24,,138 Lawson Rd,3,,Scituate,585000,585000,585000,1213,,11/12/24,10/26/24
73305177,10/22/24,,74 Derryfield Ave,2,,,234000,229000,229000,720,,11/13/24,10/24/24
73305176,10/22/24,2,136 Crane Neck St,4,,Pentucket HS,1225000,1250000,1250000,2837,,11/12/24,10/29/24
73305174,10/22/24,,1 Gertrude Road,1,,,190000,249900,249900,844,Falls Pond Area,10/30/24,10/27/24
73305168,11/10/24,3,183 Vernon Street,6,,South,500000,499900,499900,3822,,12/11/24,12/11/24
73305167,10/22/24,,2 Janet Rd U:2,1,,O Ames 9 -12,288000,285000,285000,642,,11/8/24,10/24/24
73305166,10/22/24,3,69 Electric Ave,5,,,1300000,1399000,1399000,3051,,11/5/24,10/27/24
73305165,10/22/24,,156 Plain Road,4,,Wayland HS,1700000,1699000,1699000,3533,,11/19/24,11/3/24
73305163,10/22/24,,70 Dale Ave,3,,Quincy H.S,800500,699000,699000,1951,Penn's Hill,11/12/24,10/29/24
73305162,10/22/24,,280 Main Street,3,,,375000,379900,379900,1670,Waterville,11/11/24,10/29/24
73305157,10/23/24,,6 Crestline Cir,3,,Danvers High,765000,725000,725000,2200,,11/1/24,10/27/24
73305156,10/22/24,3,276 Broadway,5,,,590000,589900,589900,2352,,12/3/24,12/3/24
73305154,10/22/24,,77 Burnham Dr,3,,Falmouth,864000,879000,879000,2467,,11/4/24,10/28/24
73305150,10/22/24,,12 Cherry St,3,,,405000,399900,399900,1546,,11/5/24,10/29/24
73305149,10/22/24,,1 Gould St,3,,,385000,374900,374900,1386,,11/16/24,10/30/24
73305148,10/22/24,,11 Mendon Rd U:B,3,,,450000,450000,450000,1680,,11/15/24,11/5/24
73305147,10/22/24,,951 Main Street,4,,LHS,710000,719900,769900,1469,,12/3/24,11/25/24
73305145,10/22/24,,20 GRASSHOPPER LANE,2,,,576000,499000,499000,1554,,11/1/24,10/28/24
73305140,10/22/24,,35 Prospect Street,4,,,1299900,1299900,1299900,3514,,11/26/24,10/29/24
73305139,10/22/24,,27 Grenville Road,3,,,965000,999900,1199900,1761,,11/26/24,11/26/24
73305138,10/19/24,,1 School St,4,,,525000,600000,600000,1986,,2/10/25,2/10/25
73305136,10/22/24,,4 Riverwalk Lane U:4,2,,,788955,799900,799900,2266,,11/8/24,10/26/24
73305133,10/22/24,,97 Anderer Ln U:308,2,,Boston Public,690000,690000,690000,1258,,1/5/25,12/20/24
73305132,10/22/24,,28 Atlantic Avenue U:415,2,,,1830000,1899998,1899998,1668,,11/4/24,10/30/24
73305131,10/22/24,,133 Woodsbury Rd,4,,,447900,424900,424900,1824,,10/27/24,10/27/24
73305129,10/22/24,,5 Maywood Ter,4,,,785000,799900,799900,1728,,11/5/24,11/5/24
73305126,10/22/24,,2 Soden Street U:2,4,,,2170000,2249000,2249000,2638,,11/8/24,11/8/24
73305124,10/22/24,,3 Richardson St U:E1,2,,WMHS,345000,350000,350000,835,,11/15/24,11/5/24
73305120,10/22/24,,114 Summer St,4,,,878000,999999,999999,2694,,11/12/24,10/29/24
73305119,10/22/24,,23 Clement St,4,,,260000,249999,249999,1593,,11/18/24,11/12/24
73305115,10/22/24,,21 Calumet Avenue,4,,,510000,499900,499900,3040,BURNCOAT,10/28/24,10/28/24
73305113,10/22/24,,31 Robert Street,3,,Wakefield HS,875000,824900,824900,1484,Greenwood,11/10/24,10/27/24
73305112,10/22/24,,24 Kimball Beach Rd,2,,,905000,899900,899900,1636,Crow Point,11/12/24,10/29/24
73305103,10/22/24,,7 Jon Mar Rd,3,,,670000,675000,799900,2855,,12/30/24,12/15/24
73305101,10/22/24,,19 East Main Street,3,,,175000,175000,175000,1459,,11/12/24,10/29/24
73305100,10/22/24,,33 Lincoln Street,5,,AHS,805000,799900,865000,2616,,11/15/24,11/5/24
73305099,10/22/24,,980 Plain Street U:21,2,,MHS,300000,299900,299900,813,,11/8/24,10/26/24
73305096,10/22/24,3,29 Saxon Street,5,,,682500,725000,725000,2008,,11/28/24,11/15/24
73305093,10/22/24,2,25 Mayland Street,4,,,440000,409000,409000,1980,,11/9/24,10/27/24
73305091,10/22/24,,413 Pokross St,3,,,335000,350000,369000,960,,11/22/24,11/18/24
73305090,10/23/24,,50 Holmes St,4,,,878000,888000,899900,2552,,1/6/25,1/6/25
73305087,10/22/24,,26 Adams Street,3,,David Prouty,265000,279000,299000,884,,12/24/24,12/11/24
73305082,10/22/24,,592 Fulton Street,5,,Medford High,759900,759900,759900,1503,FULTON HEIGHTS,11/16/24,11/2/24
73305081,10/22/24,2,81 Bradwood St,5,,,970000,899000,899000,2104,,11/7/24,10/29/24
73305078,10/22/24,,133 Walnut St,3,,Lynn High,530000,499999,499999,1000,Lynn/Saugus,10/31/24,10/31/24
73305077,10/22/24,,107 Oak Ln U:1,2,,,268000,247500,247500,890,,11/18/24,11/4/24
73305074,10/22/24,2,104 Parsons St,4,,,1005000,995000,995000,2096,,11/27/24,11/13/24
73305073,10/22/24,,45 High St,4,,,480000,485000,500000,1685,,11/20/24,11/20/24
73305068,10/22/24,,106 Union St,3,,,655000,599000,599000,1245,,11/8/24,10/29/24
73305063,10/22/24,,20 Main St,3,,,425000,435000,435000,2540,,12/18/24,12/1/24
73305061,10/22/24,,30 Church St U:7,2,,Braintree,383000,379900,379900,941,,11/11/24,10/29/24
73305057,10/22/24,,49 Finigan Way,4,,CCHS,1725000,1725000,1725000,4512,,11/3/24,10/27/24
73305056,10/22/24,,445 Arlington St,3,,,420000,340000,340000,1688,,12/2/24,11/19/24
73305055,10/22/24,,41 CARLETON ST.,3,,,490000,479900,479900,1632,,10/30/24,10/30/24
73305054,10/22/24,,1508 Gorham St U:107,2,,,300000,315000,315000,1011,,1/3/25,12/21/24
73305053,10/22/24,,96 Wolcott Rd,4,,Brookline,2000000,1649000,1649000,3696,,11/7/24,10/25/24
73305052,10/22/24,,58 Pleasant St U:3,2,,Brookline high,804000,825000,825000,948,,12/1/24,11/17/24
73305051,10/22/24,,489 Turnpike Street U:32,2,,,350000,349900,349900,1120,,11/12/24,10/30/24
73305050,10/22/24,,41 Park Street U:304,2,,,850000,819000,819000,1202,,11/5/24,10/28/24
73305048,10/22/24,,106 Hosmer St,3,,ABRHS,713500,679000,679000,2158,,11/3/24,10/29/24
73305046,10/22/24,,641 East 6Th Street,3,,,1050000,1099000,1099000,1900,,11/26/24,11/26/24
73305045,10/25/24,3,12-14 Exchange Street,9,,,1350000,1290000,1290000,6304,,11/11/24,10/28/24
73305043,10/22/24,,1831 Bay Street,3,,"THS, BP",679900,649900,749900,3854,,1/22/25,1/8/25
73305039,10/22/24,,37 Cary Rd,3,,Plymouth South,535000,515000,515000,1354,White Horse Beach,11/4/24,10/29/24
73305037,10/22/24,,21 Fairfield St,3,,,315000,425000,425000,1754,,11/1/24,11/1/24
73305036,10/22/24,4,249 Summer St,4,,,975000,899900,899900,2505,,11/12/24,10/29/24
73305032,10/23/24,,222 E Water Street,3,,Rockland HS,394000,387500,387500,1455,,10/30/24,10/30/24
73305031,10/22/24,,12 IVY LANE,4,,Dover Sherborn,951000,799000,799000,2229,,10/28/24,10/28/24
73305023,10/22/24,4,967 Blue Hill Ave,13,,,1429000,1490000,1650000,5030,,1/13/25,1/13/25
73305019,10/22/24,,120 Harrison Ave,4,,wmhs,1625000,1675000,1675000,4600,,11/11/24,10/28/24
73305018,10/22/24,,180 HMS  Halsted Drive U:2802,2,,Hingham High,1300000,1350000,1350000,2153,,11/6/24,10/24/24
73305016,10/22/24,,123 Constitution Drive U:123,2,,Montachusett,319900,319900,319900,1601,,11/7/24,10/24/24
73305014,10/22/24,,425 Lagrange St U:310,2,,,690000,695000,695000,971,,11/5/24,10/28/24
73305011,10/22/24,,4 Irvana Rd,2,,Rockport,799000,799000,799000,1225,,12/26/24,12/26/24
73305009,10/22/24,,40 Winchester U:9,3,,,390000,389500,389500,1124,,11/10/24,10/27/24
73305005,10/22/24,,5 Greystone Rd,4,,D/S HS,1245000,1275000,1325000,3078,Glenridge Estates,12/27/24,12/14/24
73305004,10/22/24,,16 Locust Rd,4,,Cohasset HS,905000,899000,899000,2019,,11/13/24,11/13/24
73304999,10/22/24,,47 Ridgewood Avenue,3,,,260000,265000,265000,1430,,12/3/24,11/19/24
73304998,10/22/24,,7 Cheryl Ave,4,,,475000,384900,384900,1523,,11/11/24,10/28/24
73304995,10/22/24,,47 Goose Point Rd,3,,,799000,799000,799000,1640,,11/19/24,10/31/24
73304994,10/22/24,,212 Elm St,3,,AHS/Whittier,575000,569900,599900,1323,,11/17/24,11/4/24
73304993,10/22/24,,21 Delaware Ave,4,,Danvers High,890000,889000,889000,2383,,11/5/24,11/5/24
73304992,10/22/24,,64 Maguire Rd,4,,,460000,439900,439900,1162,,10/29/24,10/29/24
73304989,10/22/24,,76 Pine St,2,,,208000,210000,239000,1008,,1/30/25,1/13/25
73304988,10/22/24,,110 Orleans Street,3,,,445000,429900,429900,1200,,10/30/24,10/30/24
73304984,10/21/24,,14 BERRYWOOD LANE,3,,BHS,850501,825000,825000,1866,,10/28/24,10/28/24
73304979,10/22/24,2,27-29 Knapp St,5,,,1060000,1049000,1049000,1780,,11/21/24,11/21/24
73304977,10/22/24,,46 Spring St,3,,,480000,499900,549900,1124,,12/16/24,12/9/24
73304976,10/22/24,,196 Main St,3,,Wachusett,400000,399900,409900,1434,,11/25/24,11/25/24
73304970,10/22/24,,123 Church Street,3,,,1120000,1049000,1049000,1920,,10/30/24,10/30/24
73304969,10/21/24,,38 Nye Street,3,,,295000,309900,339900,1914,,12/28/24,12/28/24
73304960,10/22/24,,30 Revere Beach Parkway U:107,1,,,405000,409000,409000,844,,11/4/24,11/4/24
73304959,10/22/24,3,2 Central St,7,,,640000,739000,739000,2020,,11/17/24,11/17/24
73304955,10/22/24,,16 Juniper Rd U:20,2,,,220000,219900,225000,615,,11/21/24,11/14/24
73304948,10/22/24,,91 Staniford St U:1,2,,,650000,575000,575000,1314,,11/7/24,10/29/24
73304946,10/22/24,,33 Pine Arden Dr,5,,,775000,775000,775000,3351,Pine Arden,11/18/24,11/4/24
73304938,10/22/24,,9 Field Street,3,,,435000,435000,435000,1223,,12/6/24,12/6/24
73304937,10/22/24,,50 Meadowlark Dr.,4,,,760000,760000,760000,2864,,11/2/24,11/2/24
73304933,10/22/24,,36 Farmside Dr,4,,,1550000,1499999,1499999,5523,Farmside Estates,11/7/24,10/30/24
73304931,10/22/24,,210 South St,3,,Douglas,700000,719900,719900,2481,,11/13/24,10/30/24
73304920,10/22/24,,89 Sugarloaf St,5,,,275000,300000,300000,2150,,11/5/24,10/28/24
73304919,10/22/24,,10 Uncatena Road,3,,,447900,439900,439900,1204,,11/5/24,11/5/24
73304913,10/22/24,,80 Flint Street,4,,,580000,549900,549900,1240,,11/5/24,11/5/24
73304911,10/29/24,,84 Webster St U:84,3,,Newton North,752000,670000,670000,1542,,11/18/24,11/5/24
73304910,10/22/24,,34-R Newfield St,3,,,545000,599000,599000,1263,,11/14/24,10/31/24
73304909,10/22/24,,330 Parkview Ave,5,,,575000,574900,599900,2714,,11/11/24,11/11/24
73304908,10/22/24,,39 Clinton St,4,,Methuen High,599900,599900,599900,1638,,10/27/24,10/27/24
73304907,10/22/24,,8 Chatham Way,4,,Lynnfield HS,1350000,1400000,1400000,3799,King James Grant,11/14/24,10/29/24
73304900,10/22/24,,37 Precourt Ln U:37,2,,Norton High,438000,410000,410000,1433,,11/9/24,10/24/24
73304899,10/22/24,,3 Monterey Lane,3,,Framingham,915000,819000,819000,2367,,11/1/24,10/28/24
73304896,10/22/24,,81 Arborway,3,,,1300000,1150000,1150000,1836,,11/5/24,10/29/24
73304894,10/22/24,,255 WINTER STREET U:104,2,,WALTHAM HIGH,289100,289100,289100,1280,,11/14/24,11/4/24
73304893,10/22/24,,46 Adams Street U:C4,1,,,285000,290000,295000,620,,11/28/24,11/15/24
73304889,10/22/24,,15 Powder House,3,,MHS,1290000,1199900,1199900,2563,Lawrence Estates,11/7/24,10/29/24
73304888,10/22/24,,32 Glendale Rd,4,,Marblehead,1250000,1395000,1395000,2770,,11/19/24,11/5/24
73304886,10/22/24,,86 Poor St,4,,,750000,769000,787000,2296,,12/18/24,12/18/24
73304885,10/22/24,,208 Levin Road,3,,,470595,435000,435000,1188,,1/19/25,1/6/25
73304883,10/22/24,,100 Grand View Ave U:3D,1,,North Quincy,320000,320000,320000,651,,12/4/24,11/20/24
73304882,10/22/24,,22 Beach Rd,3,,,1495000,1599000,1599000,3343,,11/15/24,11/6/24
73304881,10/22/24,,65 Damon Road,4,,,565000,579000,589000,1372,,11/21/24,11/13/24
73304875,10/22/24,,25 Bayberry Dr U:2,2,,,310000,319900,319900,874,,12/23/24,12/8/24
73304874,10/22/24,,20 Summit Avenue,4,,AHS,708000,699999,699999,2147,,11/5/24,10/29/24
73304872,10/22/24,,25 Montgomery St,4,,,540000,519000,519000,1680,,10/31/24,10/31/24
73304871,10/22/24,3,3520 Washington Street,4,,,1900000,1888888,1888888,5764,,11/18/24,11/18/24
73304870,10/22/24,,91 Babicz,6,,,1200000,1200000,1200000,3926,,11/10/24,10/28/24
73304869,10/22/24,3,57 Gerrish St,5,,,1182500,1199000,1199000,2940,,11/12/24,10/27/24
73304868,10/22/24,,12 Richardson Cir,3,,Saugus High,610000,589900,589900,1164,North Saugus,10/30/24,10/30/24
73304866,10/22/24,,1 Manor House Ln U:1,2,,Uxbridge High,340000,350000,350000,1624,,10/23/24,10/23/24
73304865,10/22/24,,90 Quincy Shore Dr U:111,1,,,339000,339000,339000,638,,11/7/24,10/29/24
73304863,10/22/24,3,29 Temple St,6,,,600000,595000,595000,2639,,11/22/24,11/8/24
73304861,10/22/24,,3 Claremont Park U:5,2,,,1420000,1400000,1400000,1234,,11/20/24,10/30/24
73304856,10/22/24,,87 Cricket Dr,4,,Tantasqua,524900,524900,574900,3032,,12/22/24,12/8/24
73304855,10/22/24,,352 Spring St.,4,,Northampton,650000,699000,749000,2934,,12/10/24,12/10/24
73304852,10/22/24,,162 Chestnut Plain Road,3,,,650000,649900,649900,3483,,10/30/24,10/30/24
73304850,10/22/24,,17 Mount Vernon St U:17A,3,,Arlington,935000,989000,989000,1970,,12/9/24,12/9/24
73304848,10/22/24,,65 Bradstreete Crossing U:65,2,,,609900,619900,619900,1046,,11/7/24,10/25/24
73304846,10/22/24,3,52 Electric Ave,5,,,1490000,1499000,1499000,3033,,10/30/24,10/30/24
73304841,10/22/24,,27 Carmel Cir,3,,,575000,549900,549900,1370,,11/5/24,10/27/24
73304839,10/22/24,,83 Mountain Hill Rd,3,,,612500,585000,585000,1912,,11/1/24,10/29/24
73304837,10/23/24,2,14 Adams St,4,,,160000,189990,199990,1776,,1/2/25,12/20/24
73304836,10/22/24,,140 Lincoln Rd U:217,2,,,568830,565000,565000,1140,,11/11/24,10/29/24
73304835,10/22/24,,36 Great Kame,3,,,1396000,1450000,1450000,3351,,11/7/24,10/24/24
73304832,10/22/24,,11 Al Pace Dr. U:C,2,,,308000,315000,315000,927,,10/28/24,10/28/24
73304831,10/22/24,,10 Vincent Street,3,,LHS/LGTECH,580000,555000,555000,1367,,11/9/24,10/27/24
73304828,10/22/24,,9 Gooseneck Ln U:9,2,,,341000,309000,309000,1041,,11/10/24,10/28/24
73304825,10/22/24,,41 Donnelly Drive,3,,,635000,599900,599900,1976,Ward One,11/6/24,10/29/24
73304824,10/21/24,,57 St. Mary's Road,3,,,950000,835000,835000,2063,,10/30/24,10/30/24
73304823,10/22/24,,7 Ryan's Way,3,,,740000,699900,699900,1936,,10/31/24,10/27/24
73304821,10/22/24,,24 Adams Rd,3,,Grafton High,515000,518000,518000,1280,,1/9/25,1/9/25
73304819,10/21/24,,58 Willard St,5,,,550000,570000,570000,2500,,11/13/24,11/13/24
73304818,10/22/24,,56-58 Warren U:56,3,,,550000,579999,599000,1471,,11/13/24,10/31/24
73304816,10/22/24,3,20 Sunset Hill Road,5,,,1065000,1050000,1050000,2324,,11/14/24,10/31/24
73304815,10/22/24,,173 School Street U:2,3,,,825000,825000,825000,1300,,12/2/24,11/21/24
73304813,10/22/24,,54 Pilgrim Rd,3,,,575000,635000,695000,1406,,11/20/24,11/20/24
73304808,10/22/24,,21 Castle Ln,2,,,750000,810000,824900,2360,,12/5/24,11/21/24
73304807,10/22/24,,7 Raymond Hall Drive,3,,,555000,549900,549900,1142,The Cliffs,11/3/24,10/27/24
73304806,11/12/24,,216 Padre Rd,2,,,490000,499900,499900,1300,,12/4/24,11/20/24
73304805,10/22/24,,93 N Main U:93,2,,,207500,214900,214900,730,,12/12/24,12/4/24
73304804,10/22/24,4,40-42 Merrifield St,12,,,970000,980000,980000,4770,,10/28/24,10/28/24
73304803,10/22/24,,43 Avalon Rd,3,,Boston Public,780000,769000,789000,1344,,12/8/24,11/24/24
73304802,10/24/24,,20 Thacher St U:3,2,,,620000,649000,659000,655,,1/9/25,1/9/25
73304801,10/24/24,,20 Thacher St U:2,2,,,640000,649000,659000,655,,1/16/25,1/16/25
73304795,10/22/24,,393 Highland Ave,5,,Attleboro High,640000,624900,649900,2850,,12/1/24,11/16/24
73304794,10/22/24,,14 Paddock Lane,4,,Millis High,1004500,949900,949900,3192,Ridge Farm Estates,11/6/24,10/24/24
73304793,10/22/24,,14 Holmes St,3,,,387000,369900,369900,1362,,10/28/24,10/28/24
73304792,10/22/24,,324 Russell Rd U:113,3,,Westfield High,200000,200000,225000,1200,,12/18/24,12/12/24
73304791,10/22/24,,3 Devonshire St,3,,Doherty,570000,549900,549900,1614,,11/9/24,10/27/24
73304790,10/22/24,,14 Henry Street,6,,Winchester High,1517500,1399000,1399000,3091,,11/4/24,10/29/24
73304787,10/21/24,2,7-9 Glidden Ave,8,,,665000,589900,589900,4373,,10/23/24,10/22/24
73304784,10/21/24,,32 Owen Dr,4,,Amherst,815000,900000,949000,3468,,2/13/25,2/5/25
73304781,10/21/24,,221 Ashland Ave,4,,,382000,350000,350000,1795,,10/30/24,10/30/24
73304774,10/24/24,,5 Gwynne Rd.,3,,,590000,610000,610000,1637,,11/12/24,11/12/24
73304773,10/21/24,,180 Main St U:2303,1,,BHS,200000,213900,213900,708,,12/12/24,12/12/24
73304772,10/21/24,,549 Russell Rd U:11D,2,,,140000,149900,149900,768,,10/24/24,10/24/24
73304767,10/21/24,,76 Skating Rink Rd,4,,,530000,529900,549900,1500,very private,1/24/25,1/15/25
73304766,10/21/24,,25 Waters Edge U:25,2,,,269000,269000,269000,1088,,11/14/24,10/29/24
73304765,10/21/24,,37 Maryland St,3,,GNBVT,498025,499900,499900,1918,,10/27/24,10/27/24
73304763,10/21/24,2,80-82 Corona St,6,,,253000,378000,375000,2079,,11/23/24,11/23/24
73304762,10/21/24,,48 Buteau Rd,3,,David Prouty HS,398000,379900,379900,1008,,11/5/24,10/23/24
73304761,10/21/24,,240 Devonshire Street U:5210,2,,,2775000,2775000,2775000,1405,,11/4/24,11/4/24
